Transaction,Type,Input Currency,Input Amount,Output Currency,Output Amount,USD Equivalent,Fee,Fee Currency,Details,Date / Time (UTC)
NXT7MvvW6VT6xUAFP0APwqK0M,Interest,NEXO,0.02628481,NEXO,0.02628481,$0.04,-,-,"approved / NEXO Interest Earned",2024-04-08 05:00:00
NXT5V3A92cHsw0HZMsvlbZWix,Interest,USDT,0.49705500,USDT,0.49705500,$0.50,-,-,"approved / USDT Interest Earned",2024-04-08 05:00:00
NXT4Bnaz0Ut94WJ9PI1iY7yzs,Interest,USDT,0.49691200,USDT,0.49691200,$0.50,-,-,"approved / USDT Interest Earned",2024-04-07 05:00:00
NXT2dsY1PG8qzKecctrl630LT,Interest,NEXO,0.02628198,NEXO,0.02628198,$0.04,-,-,"approved / NEXO Interest Earned",2024-04-07 05:00:00
NXT4V1AzFb1mqD8Hq6z7mYwCH,Interest,NEXO,0.02627916,NEXO,0.02627916,$0.03,-,-,"approved / NEXO Interest Earned",2024-04-06 05:00:00
NXT1ppUdAVBdIQ6HXn2kvRn9t,Interest,USDT,0.49677000,USDT,0.49677000,$0.50,-,-,"approved / USDT Interest Earned",2024-04-06 05:00:00
NXT7P8XIG57BMCJeJ7luuldHT,Interest,NEXO,0.02627634,NEXO,0.02627634,$0.04,-,-,"approved / NEXO Interest Earned",2024-04-05 05:00:00
NXT4MhXjWgspxrTnjr2ADEkDx,Interest,USDT,0.49662800,USDT,0.49662800,$0.50,-,-,"approved / USDT Interest Earned",2024-04-05 05:00:00
NXT6zd4TF2Es6ro4qvO0U65v1,Interest,USDT,0.49648600,USDT,0.49648600,$0.50,-,-,"approved / USDT Interest Earned",2024-04-04 05:00:00
NXT4o3hjRDMlLQiW50khMABm2,Interest,NEXO,0.02627351,NEXO,0.02627351,$0.03,-,-,"approved / NEXO Interest Earned",2024-04-04 05:00:00
NXT6HFcOZw3Y4YCrgNqHUyUmU,Interest,NEXO,0.02627069,NEXO,0.02627069,$0.03,-,-,"approved / NEXO Interest Earned",2024-04-03 05:00:00
NXTagkTpCTVZjSmCegSaRwyg,Interest,USDT,0.49396000,USDT,0.49396000,$0.49,-,-,"approved / USDT Interest Earned",2024-04-03 05:00:00
NXTRtuMcPiqpTpZVV1K0YSDs,Withdrawal,USDT,-2900.44881900,USDT,2900.00000000,$2901.40,0.44881961,USDT,"approved / USDT withdrawal",2024-04-02 21:38:03
NXT6jsKCrDgqftPewH0YfA0Ml,Withdrawal,USDT,-100.44907500,USDT,100.00000000,$100.48,0.44907544,USDT,"approved / USDT withdrawal",2024-04-02 21:30:21
NXT6XC1djq2wWebB6ZFjcox4D,Exchange Cashback,USDT,7.52309700,USDT,7.52309700,$7.53,-,-,"approved / 0.25 % on top of your Exchange transaction",2024-04-02 21:22:31
NXT1poElA3l5AEDBVGEZFLbtD,Exchange,EURX,-2822.72000000,USDT,3009.23884600,$3010.33,-,-,"approved / Exchange EURX to Tether",2024-04-02 21:22:31
NXT5mI9RYMJqi326ofsvLXxtP,Exchange Deposited On,EUR,-2822.72000000,EURX,2822.72000000,$3048.54,-,-,"approved / EUR to EURX",2024-04-02 21:19:15
NXT7HpfpvNp66IFCettbzWzWP,Deposit To Exchange,EUR,2822.72000000,EURX,2822.72000000,$3048.54,-,-,"approved / EUR Top Up",2024-04-02 21:19:15
NXT1IClMsHetF5h4z2q7utebb,Interest,USDT,0.49166800,USDT,0.49166800,$0.49,-,-,"approved / USDT Interest Earned",2024-04-02 05:00:00
NXTfImL713lSCGMNiU4PlkEh,Interest,NEXO,0.02626787,NEXO,0.02626787,$0.03,-,-,"approved / NEXO Interest Earned",2024-04-02 05:00:00
NXT57j6e5ks4Set3XTLFg7Py0,Interest,USDT,0.49152800,USDT,0.49152800,$0.49,-,-,"approved / USDT Interest Earned",2024-04-01 05:00:00
NXT2Bv0a9TLUwJ80SSJyKbyU3,Interest,NEXO,0.02626504,NEXO,0.02626504,$0.04,-,-,"approved / NEXO Interest Earned",2024-04-01 05:00:00
NXT6giuvglJ8cXY1dvpYzb2Lp,Interest,USDT,0.49138700,USDT,0.49138700,$0.49,-,-,"approved / USDT Interest Earned",2024-03-31 05:00:00
NXT1k9DWh1TCUybyHz7X3Qj3U,Interest,NEXO,0.02626222,NEXO,0.02626222,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-31 05:00:00
NXT5sFxtNAb6dG5izI6X1bIJT,Interest,NEXO,0.02625940,NEXO,0.02625940,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-30 06:00:00
NXT16Paxc94viNsHVr9NZVm82,Interest,USDT,0.49124700,USDT,0.49124700,$0.49,-,-,"approved / USDT Interest Earned",2024-03-30 06:00:00
NXT5T6ZgJaSWCEDCR7LIFB12a,Interest,USDT,0.49110600,USDT,0.49110600,$0.49,-,-,"approved / USDT Interest Earned",2024-03-29 06:00:00
NXT4RppENV8RMPav2NjAaZUEm,Interest,NEXO,0.02625658,NEXO,0.02625658,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-29 06:00:00
NXT7Bn77ONlL7FDy7X84CtHGA,Interest,NEXO,0.02625376,NEXO,0.02625376,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-28 06:00:00
NXT4vpqxOpNKpyfPIJukRsJe1,Interest,USDT,0.49096600,USDT,0.49096600,$0.49,-,-,"approved / USDT Interest Earned",2024-03-28 06:00:00
NXT4FwTSJBA0lPXWpv2cfIlla,Interest,USDT,0.49082500,USDT,0.49082500,$0.49,-,-,"approved / USDT Interest Earned",2024-03-27 06:00:00
NXT1AaBHyFDpscs2SfVgGBigv,Interest,NEXO,0.02625094,NEXO,0.02625094,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-27 06:00:00
NXT7W3N7nZwZPi0csTJz24BW7,Interest,USDT,0.49068500,USDT,0.49068500,$0.49,-,-,"approved / USDT Interest Earned",2024-03-26 06:00:00
NXT4AfQa92WdXFAMRbf5JnNGW,Interest,NEXO,0.02624812,NEXO,0.02624812,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-26 06:00:00
NXT33zGIkz2wVHzJMpvHoqnuq,Interest,USDT,0.49054500,USDT,0.49054500,$0.49,-,-,"approved / USDT Interest Earned",2024-03-25 06:00:00
NXT1K9bJj3jEdodDW51WMrnrY,Interest,NEXO,0.02624530,NEXO,0.02624530,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-25 06:00:00
NXT7RvoWg1Fd4BXv3AprCa4Ah,Interest,USDT,0.49040500,USDT,0.49040500,$0.49,-,-,"approved / USDT Interest Earned",2024-03-24 06:00:00
NXT1NbuAJjsZryAZpn2vEI7Lx,Interest,NEXO,0.02624248,NEXO,0.02624248,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-24 06:00:00
NXT3eM4nKBM7hXUnSY39D9Dy3,Interest,NEXO,0.02623966,NEXO,0.02623966,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-23 06:00:00
NXT15oImVoCFnoGRIZaZEuRHJ,Interest,USDT,0.49026400,USDT,0.49026400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-23 06:00:00
NXT6xt0JIwhAgWxP0koUpHisj,Interest,NEXO,0.02623684,NEXO,0.02623684,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-22 06:00:00
NXT3isPvdEpW2jJ1e5cv4r5YU,Interest,USDT,0.49012400,USDT,0.49012400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-22 06:00:00
NXT7f216vEbLA1qpMTijHBhkP,Interest,NEXO,0.02623402,NEXO,0.02623402,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-21 06:00:00
NXT3JlAcWCoH8J3UyyBthqTxl,Interest,USDT,0.48998400,USDT,0.48998400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-21 06:00:00
NXT61dBwRpLpFJwgCFzqVwDlY,Interest,USDT,0.48984400,USDT,0.48984400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-20 06:00:00
NXT3c7w7b8W4zBbxGbp75GX5Z,Interest,NEXO,0.02623120,NEXO,0.02623120,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-20 06:00:00
NXT6ggr3OzYuTDN3um4ZMr2vG,Interest,NEXO,0.02622838,NEXO,0.02622838,$0.03,-,-,"approved / NEXO Interest Earned",2024-03-19 06:00:00
NXT3Nw4akpZ0ZlC4LHiKaL2Op,Interest,USDT,0.48970400,USDT,0.48970400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-19 06:00:00
NXT5JKGeizuyGzKzgNrpVby67,Interest,NEXO,0.02622556,NEXO,0.02622556,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-18 06:00:00
NXTwffhS8EPP3wapjg0WESbR,Interest,USDT,0.48956400,USDT,0.48956400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-18 06:00:00
NXT6sy6xyfHkfjheDY3Y0jc01,Interest,USDT,0.48942400,USDT,0.48942400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-17 06:00:00
NXTZmuT68RULlnSVs07wP2OV,Interest,NEXO,0.02622274,NEXO,0.02622274,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-17 06:00:00
NXT1AGQNeqoSAGJLz1c9ylI6Z,Interest,USDT,0.48928400,USDT,0.48928400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-16 06:00:00
NXTOPtGHdigCDMIVUaOUef2j,Interest,NEXO,0.02621993,NEXO,0.02621993,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-16 06:00:00
NXT3mzMmLsP0PddpTqxNr19nf,Interest,NEXO,0.02621711,NEXO,0.02621711,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-15 06:00:00
NXT7MwW1sSASDsSwwDAGB5tW,Interest,USDT,0.48914400,USDT,0.48914400,$0.49,-,-,"approved / USDT Interest Earned",2024-03-15 06:00:00
NXT8TCI0QbujgqsT5EJZiJoV,Withdrawal,USDT,-500.00000000,USDT,500.00000000,$499.80,-,-,"approved / USDT withdrawal",2024-03-14 18:34:31
NXT5Hl3YDTLjYR4tW40i0gn6g,Interest,NEXO,0.02621429,NEXO,0.02621429,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-14 06:00:00
NXTdiIyFihV9iyG3CZWGfCo2,Interest,USDT,0.63194300,USDT,0.63194300,$0.63,-,-,"approved / USDT Interest Earned",2024-03-14 06:00:00
NXT6U3cLAXERFOyTcwlIZCms1,Interest,NEXO,0.02621148,NEXO,0.02621148,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-13 06:00:00
NXT30eyZq288QH5KVSR7GCEQd,Interest,USDT,0.63176200,USDT,0.63176200,$0.63,-,-,"approved / USDT Interest Earned",2024-03-13 06:00:00
NXT6kPekrqDd7rflKAG3V151C,Interest,USDT,0.63158200,USDT,0.63158200,$0.63,-,-,"approved / USDT Interest Earned",2024-03-12 06:00:00
NXT4ml6lFmJvNBWPpbcyIZ1z8,Interest,NEXO,0.02620866,NEXO,0.02620866,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-12 06:00:00
NXT6NdFl3yhSj6QTjaUv9KPz8,Interest,USDT,0.63140100,USDT,0.63140100,$0.63,-,-,"approved / USDT Interest Earned",2024-03-11 06:00:00
NXTJFUGj9XvrCnBlbcures0C,Interest,NEXO,0.02620584,NEXO,0.02620584,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-11 06:00:00
NXT1ilVDncEVYaBgfAUxLFFsT,Interest,NEXO,0.02620303,NEXO,0.02620303,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-10 06:00:00
NXT10nzpWRuOdy5GZ2J6Ljk2R,Interest,USDT,0.63122100,USDT,0.63122100,$0.63,-,-,"approved / USDT Interest Earned",2024-03-10 06:00:00
NXT4HFErhsF394TUy5Z2yFWrw,Interest,NEXO,0.02620021,NEXO,0.02620021,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-09 06:00:00
NXT2fWh8AcbFnG2szPX6zCgIC,Interest,USDT,0.63104000,USDT,0.63104000,$0.63,-,-,"approved / USDT Interest Earned",2024-03-09 06:00:00
NXT13EP1bbWHzIC7VM0siem44,Interest,USDT,0.63086000,USDT,0.63086000,$0.63,-,-,"approved / USDT Interest Earned",2024-03-08 06:00:00
NXTcLMJhOLouaDDyuLmOTjtL,Interest,NEXO,0.02619740,NEXO,0.02619740,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-08 06:00:00
NXT5jwIRNn5p7e5drFzoGNQf7,Interest,USDT,0.63067900,USDT,0.63067900,$0.63,-,-,"approved / USDT Interest Earned",2024-03-07 06:00:00
NXT5F9jadrkpK3O48FpPk4EVv,Interest,NEXO,0.02619458,NEXO,0.02619458,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-07 06:00:00
NXT3tpGeyInESA9IURjB2NkCX,Withdrawal,USDT,-500.00000000,USDT,500.00000000,$499.71,-,-,"approved / USDT withdrawal",2024-03-06 11:10:59
NXT6ZmB2dRGGSGfnm4hS5qRqL,Interest,NEXO,0.02619177,NEXO,0.02619177,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-06 06:00:00
NXT5CWo93CUABdtBJ3Qql0BMp,Interest,USDT,0.77343800,USDT,0.77343800,$0.77,-,-,"approved / USDT Interest Earned",2024-03-06 06:00:00
NXT2ZjEW5xrUjVifpUMEKbjYR,Interest,NEXO,0.02618895,NEXO,0.02618895,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-05 06:00:00
NXT19OHL4pdWmVrslqWqerLpY,Interest,USDT,0.53446900,USDT,0.53446900,$0.54,-,-,"approved / USDT Interest Earned",2024-03-05 06:00:00
NXT3p4xu6takD6nAAT5IjLByM,Withdrawal,USDT,-2169.00000000,USDT,2169.00000000,$2170.52,-,-,"approved / USDT withdrawal",2024-03-04 19:22:15
NXT20a7L0nZsGH4vfT8NetdEC,Exchange Cashback,USDT,7.51034900,USDT,7.51034900,$7.52,-,-,"approved / 0.25 % on top of your Exchange transaction",2024-03-04 19:18:19
NXT5zm89PrydElS5AevR3PcpW,Exchange,EURX,-2799.92000000,USDT,3004.13952900,$3006.04,-,-,"approved / Exchange EURX to Tether",2024-03-04 19:18:18
NXT1sF5uwEHBLgsla92IodQgt,Exchange Deposited On,EUR,-2799.92000000,EURX,2799.92000000,$3051.91,-,-,"approved / EUR to EURX",2024-03-04 19:16:52
NXT7dswR6TU8TJUvNoJKQQEYx,Deposit To Exchange,EUR,2799.92000000,EURX,2799.92000000,$3051.91,-,-,"approved / EUR Top Up",2024-03-04 19:16:52
NXT7KkNvbtqs4ec2mEJqMdTGx,Interest,NEXO,0.02618614,NEXO,0.02618614,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-04 06:00:00
NXT4NycsUYSSEBgSySKCh8agc,Interest,USDT,0.53216900,USDT,0.53216900,$0.53,-,-,"approved / USDT Interest Earned",2024-03-04 06:00:00
NXT6UeJHYFFsPszopiunenISu,Interest,USDT,0.53201700,USDT,0.53201700,$0.53,-,-,"approved / USDT Interest Earned",2024-03-03 06:00:00
NXT25HzAGYEL1hF6ucToMsuAZ,Interest,NEXO,0.02618333,NEXO,0.02618333,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-03 06:00:00
NXT5VfLhNwwr8gO9DOjkBD92s,Interest,USDT,0.53186500,USDT,0.53186500,$0.53,-,-,"approved / USDT Interest Earned",2024-03-02 06:00:00
NXT4UCj2hJK6t2OS48wqVD1BL,Interest,NEXO,0.02618051,NEXO,0.02618051,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-02 06:00:00
NXT77aiO0T02IXx4J7oeT5g5O,Interest,NEXO,0.02617770,NEXO,0.02617770,$0.04,-,-,"approved / NEXO Interest Earned",2024-03-01 06:00:00
NXT39kS65gnb0SxhJwDUkNKxi,Interest,USDT,0.53171300,USDT,0.53171300,$0.53,-,-,"approved / USDT Interest Earned",2024-03-01 06:00:00
NXT47ba4Rr6QkOQTy5VAarMBb,Interest,NEXO,0.02617489,NEXO,0.02617489,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-29 06:00:00
NXTaYR71rZoSTmaeu6nwt0Yt,Interest,USDT,0.53156100,USDT,0.53156100,$0.53,-,-,"approved / USDT Interest Earned",2024-02-29 06:00:00
NXT7FmBeatT2CozGGaIDRdDKO,Interest,NEXO,0.02617207,NEXO,0.02617207,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-28 06:00:00
NXT3LljaV3XjZqqC9VR3T7OkU,Interest,USDT,0.53140900,USDT,0.53140900,$0.53,-,-,"approved / USDT Interest Earned",2024-02-28 06:00:00
NXT4QL8bvnac6iuyKDDiz1opO,Interest,NEXO,0.02616926,NEXO,0.02616926,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-27 06:00:00
NXTX8Fb6jwNiGzYOMCJN2DCI,Interest,USDT,0.53125700,USDT,0.53125700,$0.53,-,-,"approved / USDT Interest Earned",2024-02-27 06:00:00
NXT41b2UfH6g0KBL2BIye5lCM,Interest,USDT,0.53110500,USDT,0.53110500,$0.53,-,-,"approved / USDT Interest Earned",2024-02-26 06:00:00
NXT2fBC2YIsVn7YWTPuNDwtoE,Interest,NEXO,0.02616645,NEXO,0.02616645,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-26 06:00:00
NXT7QgPlQBuAnjbkVEiiESJA3,Interest,USDT,0.53095400,USDT,0.53095400,$0.53,-,-,"approved / USDT Interest Earned",2024-02-25 06:00:00
NXT4XqU0Ogvz8soA5LciKVifw,Interest,NEXO,0.02616364,NEXO,0.02616364,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-25 06:00:00
NXT53GqnsZevGL1xBKv0HL5Ke,Interest,NEXO,0.02616083,NEXO,0.02616083,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-24 06:00:00
NXT30uxjXv2N31vqh2oZbO64T,Interest,USDT,0.53080200,USDT,0.53080200,$0.53,-,-,"approved / USDT Interest Earned",2024-02-24 06:00:00
NXT6bCosZemwnSYSwPsnAdMXF,Interest,NEXO,0.02615802,NEXO,0.02615802,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-23 06:00:00
NXT3HlS1JGl5cWjJEXqjhagFX,Interest,USDT,0.53065000,USDT,0.53065000,$0.53,-,-,"approved / USDT Interest Earned",2024-02-23 06:00:00
NXT3Cz4Q75y56puizZMCGl71f,Interest,USDT,0.53049800,USDT,0.53049800,$0.53,-,-,"approved / USDT Interest Earned",2024-02-22 06:00:00
NXT2jCECSLFQzc8KsS4qgRSoU,Interest,NEXO,0.02615521,NEXO,0.02615521,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-22 06:00:00
NXT67waPUncY3xB1FJIswzSl5,Interest,USDT,0.53034700,USDT,0.53034700,$0.53,-,-,"approved / USDT Interest Earned",2024-02-21 06:00:00
NXT1oAY740avYDybeaSyCiiZS,Interest,NEXO,0.02615239,NEXO,0.02615239,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-21 06:00:00
NXT73GT4jMEnCejyVYIPvVyvr,Interest,USDT,0.53019500,USDT,0.53019500,$0.53,-,-,"approved / USDT Interest Earned",2024-02-20 06:00:00
NXT67eB99gHcHtWGguKKw5IHn,Interest,NEXO,0.02614958,NEXO,0.02614958,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-20 06:00:00
NXT3WM6FYvDSIBm56vrcWELg3,Interest,USDT,0.53004400,USDT,0.53004400,$0.53,-,-,"approved / USDT Interest Earned",2024-02-19 06:00:00
NXT2V4lErKS0gTfyq5MzTiVYX,Interest,NEXO,0.02614678,NEXO,0.02614678,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-19 06:00:00
NXT4Uga9qvxCoEduizLxNGLCn,Interest,USDT,0.52989200,USDT,0.52989200,$0.53,-,-,"approved / USDT Interest Earned",2024-02-18 06:00:00
NXTVEO7jAK7vm2DUdTSZ8VU2,Interest,NEXO,0.02614397,NEXO,0.02614397,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-18 06:00:00
NXT47ciFYkLZsIpwvmlx7BFnc,Interest,USDT,0.52974000,USDT,0.52974000,$0.53,-,-,"approved / USDT Interest Earned",2024-02-17 06:00:00
NXT3rGDkYHDTrlJUUX0n2BxB3,Interest,NEXO,0.02614116,NEXO,0.02614116,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-17 06:00:00
NXT3UlX2gYlZsrM4yES0VVnWr,Interest,USDT,0.52958900,USDT,0.52958900,$0.53,-,-,"approved / USDT Interest Earned",2024-02-16 06:00:00
NXT2HanQW9tjEYtePC6A8h926,Interest,NEXO,0.02613835,NEXO,0.02613835,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-16 06:00:00
NXT7aRXqHayGjmQ5LsiR13zQd,Interest,NEXO,0.02613554,NEXO,0.02613554,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-15 06:00:00
NXT5DumPYXdLjRiaHlnZ7FDsu,Interest,USDT,0.52943800,USDT,0.52943800,$0.53,-,-,"approved / USDT Interest Earned",2024-02-15 06:00:00
NXT3y0heQ6UfJA1OWMa1F2iEM,Withdrawal,USDT,-2870.00000000,USDT,2870.00000000,$2870.44,-,-,"approved / USDT withdrawal",2024-02-14 14:00:58
NXT2nyfLuOhUW0ObAHNTZd3Rm,Exchange Cashback,USDT,7.13599000,USDT,7.13599000,$7.14,-,-,"approved / 0.25 % on top of your Exchange transaction",2024-02-14 13:59:37
NXT2o7dzRAVPzWX5po83tOaTs,Exchange,EURX,-2695.24000000,USDT,2854.39618700,$2854.81,-,-,"approved / Exchange EURX to Tether",2024-02-14 13:59:36
NXT2hwUkdQ8HWSBXASMI66zaq,Exchange Deposited On,EUR,-2695.24000000,EURX,2695.24000000,$2883.91,-,-,"approved / EUR to EURX",2024-02-14 13:57:59
NXT7hivI10SXvJnAKMIv6pztl,Deposit To Exchange,EUR,2695.24000000,EURX,2695.24000000,$2883.91,-,-,"approved / EUR Top Up",2024-02-14 13:57:59
NXT2jnsHFC4ORZuMjOGw4WJFl,Interest,NEXO,0.02613273,NEXO,0.02613273,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-14 06:00:00
NXT2NDKjGq5JaimPPeV4PcQZX,Interest,USDT,0.53170700,USDT,0.53170700,$0.53,-,-,"approved / USDT Interest Earned",2024-02-14 06:00:00
NXT506rqqCcs5JCOHuHCW9yHY,Interest,NEXO,0.02612992,NEXO,0.02612992,$0.03,-,-,"approved / NEXO Interest Earned",2024-02-13 06:00:00
NXT1IVBlK6wkfxT7yGiKltZo7,Interest,USDT,0.53155500,USDT,0.53155500,$0.53,-,-,"approved / USDT Interest Earned",2024-02-13 06:00:00
NXT4exWcp0bfMNpi7DTgIeOgB,Interest,USDT,0.53140300,USDT,0.53140300,$0.53,-,-,"approved / USDT Interest Earned",2024-02-12 06:00:00
NXT5LPMQoTXsExlfCGgtjoGY,Interest,NEXO,0.02612712,NEXO,0.02612712,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-12 06:00:00
NXT5OECPQPFVSNwTWbZEbX8PI,Interest,USDT,0.53125100,USDT,0.53125100,$0.53,-,-,"approved / USDT Interest Earned",2024-02-11 06:00:00
NXT3T4wlAW5CKNOyT85nbJobg,Interest,NEXO,0.02612431,NEXO,0.02612431,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-11 06:00:00
NXT30QCwOwzE6KPOEaNNdSt0d,Interest,NEXO,0.02612150,NEXO,0.02612150,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-10 06:00:00
NXT1Gv2yYYGWbfPf4s0akjSVs,Interest,USDT,0.53109900,USDT,0.53109900,$0.53,-,-,"approved / USDT Interest Earned",2024-02-10 06:00:00
NXT5JMK289A02Mp1HGxY4ENMz,Interest,NEXO,0.02611869,NEXO,0.02611869,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-09 06:00:00
NXT10CkcJEW6CXLVvZY8H9NQV,Interest,USDT,0.53094700,USDT,0.53094700,$0.53,-,-,"approved / USDT Interest Earned",2024-02-09 06:00:00
NXT4J24FFPzdv2PtLwrfuTCCM,Interest,USDT,0.53079600,USDT,0.53079600,$0.53,-,-,"approved / USDT Interest Earned",2024-02-08 06:00:00
NXT36wlpMpFYdPWqJmEeEcPhe,Interest,NEXO,0.02611589,NEXO,0.02611589,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-08 06:00:00
NXT6gBIhZMrDt12v2zJ2IhaPg,Interest,NEXO,0.02611308,NEXO,0.02611308,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-07 06:00:00
NXT5pyqNDguQAR35hhG6EC4Di,Interest,USDT,0.53064400,USDT,0.53064400,$0.53,-,-,"approved / USDT Interest Earned",2024-02-07 06:00:00
NXT7SGAARkS8FUXhwhaY8uKMj,Interest,USDT,0.53045100,USDT,0.53045100,$0.53,-,-,"approved / USDT Interest Earned",2024-02-06 06:00:00
NXT2WpAAWO76i6TsZfEF3GX5h,Interest,NEXO,0.02611028,NEXO,0.02611028,$0.02,-,-,"approved / NEXO Interest Earned",2024-02-06 06:00:00
NXT3DVJBYLnIJC3ErIcXtPCz3,Withdrawal,USDT,-99.00000000,USDT,99.00000000,$98.90,-,-,"approved / USDT withdrawal",2024-02-06 00:20:13
NXT3EP0K8y7AO941NdHRSSiZY,Exchange Cashback,USDT,0.49325300,USDT,0.49325300,$0.49,-,-,"approved / 0.5 % on top of your Exchange transaction",2024-02-06 00:19:25
NXT1dx0YcI0W9M7RF8wRNbFFr,Exchange,EURX,-92.63000000,USDT,98.65062600,$98.55,-,-,"approved / Exchange EURX to Tether",2024-02-06 00:19:24
NXT3xm5MtIwQ6LHH6Hh2cPJG4,Exchange Deposited On,EUR,-92.63000000,EURX,92.63000000,$99.11,-,-,"approved / EUR to EURX",2024-02-06 00:17:29
NXT6hNiqdtC9UWajaOiJfkiPh,Deposit To Exchange,EUR,92.63000000,EURX,92.63000000,$99.11,-,-,"approved / EUR Top Up",2024-02-06 00:17:29
NXT7jQ1xE1hr9OBx0Fb9Tl13x,Interest,USDT,0.00042300,USDT,0.00042300,$0.00,-,-,"approved / USDT Interest Earned",2024-02-05 06:00:00
NXT77n8aasrRc5d66W3xTv7pX,Interest,NEXO,0.00167008,NEXO,0.00167008,$0.00,-,-,"approved / NEXO Interest Earned",2024-02-05 06:00:00
NXT3MOVqxvqjRpN92611DXlBY,Exchange,USDT,-200.00000000,NEXO,227.43425600,$198.98,-,-,"approved / Exchange Tether to NEXO Token",2024-02-04 15:24:39
NXT5SlYgPSmfOS5SVt78NbbxH,Withdrawal,USDT,-4000.00000000,USDT,4000.00000000,$3997.12,-,-,"approved / USDT withdrawal",2024-02-04 15:22:16
NXT1AKAjJKkriFtGYzM4kggqq,Exchange,EURX,-5663.94000000,USDT,6053.51247700,$6049.37,-,-,"approved / Exchange EURX to Tether",2024-02-04 15:20:27
NXT1nkWz7hVlXcZ2WXqH60ZGZ,Exchange Deposited On,EUR,-5663.94000000,EURX,5663.94000000,$6117.06,-,-,"approved / EUR to EURX",2024-02-04 15:19:41
NXT5aNRit9v3kdHarwCdPuCAp,Deposit To Exchange,EUR,5663.94000000,EURX,5663.94000000,$6117.06,-,-,"approved / EUR Top Up",2024-02-04 15:19:41
NXT6f2HUXVosIypQAKTKTgpdt,Interest,USDT,0.00042300,USDT,0.00042300,$0.00,-,-,"approved / USDT Interest Earned",2024-02-04 06:00:00
NXT2JkJxVuEJYEtgXOfzTyJic,Interest,NEXO,0.00166990,NEXO,0.00166990,$0.00,-,-,"approved / NEXO Interest Earned",2024-02-04 06:00:00
NXT5SWQWzmp9bgSSPr2FKNQyB,Interest,NEXO,0.00166972,NEXO,0.00166972,$0.00,-,-,"approved / NEXO Interest Earned",2024-02-03 06:00:00
